Participant,TimeOfDay,TimeSinceStartOfExperiment,JumpNoJump,LeaningGamepad,Interface,TrialNo,PathID,LocationALongPath,TotalPointing,PointingCounterFromLocation,PointingPhase,Trivial,TargetID,Controller Position X,Controller Position Y,Controller Position Z,Target Position X,Target Position Y,Target Position Z,Target Yaw,Target Pitch, Pointing Yaw, Pointing Pitch,Signed Pointing Error Yaw, Signed Pointing Error Pitch,Absolute Pointing Error Yaw, Absolute Pointing Error Pitch,Pointing Time,Correct distance in 3D,Distance Estimate,Signed Distance Estimate Error,Absolute Distance Estimate Error
P01,2021-03-11 9:40:09 AM,45.20216,,,Controller,1,A,2,11,1,distanceJudgmentAnd2ndPointing,No,bench (UnityEngine.AudioClip),-223.8843,10.74741,22.04325,-7.804039,6.22,-15.4706,350.151,-1.182625,74.81666,-5.137469,84.66565,3.954844,84.66565,3.954844,0.3618736,219.3593,0.03999567,219.3193,219.3193
P01,2021-03-11 9:40:10 AM,46.81755,,,Controller,1,A,2,12,2,rapid2ndPointing,No,dumpster (UnityEngine.AudioClip),-223.8818,10.74785,22.04517,-7.804039,6.22,-15.4706,350.1504,-1.182753,74.6498,-5.319837,84.49939,4.137084,84.49939,4.137084,0.0138489,
P01,2021-03-11 9:40:10 AM,46.8314,,,Controller,1,A,2,13,2,distanceJudgmentAnd2ndPointing,No,dumpster (UnityEngine.AudioClip),-223.8815,10.74826,22.04507,-7.804039,6.22,-15.4706,350.1504,-1.18286,74.62515,-5.198549,84.47473,4.015689,84.47473,4.015689,0.0278783,219.3568,0.03999194,219.3168,219.3168
P01,2021-03-11 9:40:13 AM,49.23944,,,Controller,1,A,2,14,3,rapid2ndPointing,Yes,fountain (UnityEngine.AudioClip),-223.8853,10.7464,22.04369,-7.804039,6.22,-15.4706,350.1509,-1.182355,75.19719,-5.466753,85.04626,4.284398,85.04626,4.284398,0.7930953,
P01,2021-03-11 9:40:13 AM,49.54669,,,Controller,1,A,2,15,3,distanceJudgmentAnd2ndPointing,Yes,fountain (UnityEngine.AudioClip),-223.8842,10.7446,22.04492,-7.804039,6.22,-15.4706,350.1506,-1.181891,74.98255,-6.584486,84.83197,5.402594,84.83197,5.402594,1.099666,219.3594,0.04000416,219.3194,219.3194
P01,2021-03-11 9:40:22 AM,58.77653,,,Controller,1,A,3,16,1,rapid1stPointing,No,bench (UnityEngine.AudioClip),-219.4915,10.72376,22.00379,-7.804039,6.22,-15.4706,349.9611,-1.200159,73.58642,-7.211017,83.62531,6.010858,83.62531,6.010858,0.1675595,
P01,2021-03-11 9:40:25 AM,61.11506,,,Controller,1,A,3,17,2,rapid1stPointing,No,dumpster (UnityEngine.AudioClip),-219.4811,10.71284,22.00337,-7.804039,6.22,-15.4706,349.9607,-1.197308,71.04677,-10.02201,81.08606,8.824706,81.08606,8.824706,0.014219,
P01,2021-03-11 9:40:27 AM,63.62082,,,Controller,1,A,3,18,3,rapid1stPointing,No,fountain (UnityEngine.AudioClip),-219.4882,10.70315,22.00305,-7.804039,6.22,-15.4706,349.9612,-1.194687,72.52705,-12.72436,82.56592,11.52967,82.56592,11.52967,0.1117015,
P01,2021-03-11 9:40:30 AM,66.14079,,,Controller,1,A,3,19,4,rapid1stPointing,Yes,mailbox (UnityEngine.AudioClip),-219.4903,10.71285,22.0033,-7.804039,6.22,-15.4706,349.9612,-1.19726,73.90553,-12.03507,83.94434,10.83781,83.94434,10.83781,0.0142155,
P01,2021-03-11 9:40:36 AM,72.51819,,,Controller,1,A,3,20,1,rapid2ndPointing,No,bench (UnityEngine.AudioClip),-219.4785,10.73216,21.99911,-7.804039,6.22,-15.4706,349.9617,-1.202472,69.63713,-4.051421,79.67542,2.848949,79.67542,2.848949,0.0144363,
P01,2021-03-11 9:40:36 AM,72.76898,,,Controller,1,A,3,21,1,distanceJudgmentAnd2ndPointing,No,bench (UnityEngine.AudioClip),-219.478,10.73084,22.00072,-7.804039,6.22,-15.4706,349.9613,-1.202123,69.71774,-5.184823,79.75647,3.9827,79.75647,3.9827,0.2646428,215.0123,0.03998642,214.9723,214.9723
P01,2021-03-11 9:40:39 AM,74.92678,,,Controller,1,A,3,22,2,rapid2ndPointing,No,dumpster (UnityEngine.AudioClip),-219.4803,10.73166,21.9997,-7.804039,6.22,-15.4706,349.9617,-1.202329,70.81087,-4.785688,80.84921,3.583359,80.84921,3.583359,0.5431567,
P01,2021-03-11 9:40:39 AM,75.27485,,,Controller,1,A,3,23,2,distanceJudgmentAnd2ndPointing,No,dumpster (UnityEngine.AudioClip),-219.4784,10.73044,21.99991,-7.804039,6.22,-15.4706,349.9615,-1.202013,70.16986,-5.77474,80.20834,4.572727,80.20834,4.572727,0.8910939,215.0126,0.04000191,214.9726,214.9726
P01,2021-03-11 9:40:41 AM,76.89001,,,Controller,1,A,3,24,3,rapid2ndPointing,No,fountain (UnityEngine.AudioClip),-219.4795,10.73007,21.99936,-7.804039,6.22,-15.4706,349.9617,-1.201909,70.48135,-5.346184,80.51965,4.144275,80.51965,4.144275,0.0140542,
P01,2021-03-11 9:40:41 AM,77.12732,,,Controller,1,A,3,25,3,distanceJudgmentAnd2ndPointing,No,fountain (UnityEngine.AudioClip),-219.4787,10.72716,22.00056,-7.804039,6.22,-15.4706,349.9614,-1.201138,70.08999,-6.62335,80.12863,5.422212,80.12863,5.422212,0.2518021,215.013,0.04000418,214.973,214.973
P01,2021-03-11 9:40:43 AM,79.46609,,,Controller,1,A,3,26,4,rapid2ndPointing,Yes,mailbox (UnityEngine.AudioClip),-219.481,10.72791,22.00025,-7.804039,6.22,-15.4706,349.9615,-1.201326,71.03297,-6.014194,81.07141,4.812867,81.07141,4.812867,0.7245378,
P01,2021-03-11 9:40:43 AM,79.81465,,,Controller,1,A,3,27,4,distanceJudgmentAnd2ndPointing,Yes,mailbox (UnityEngine.AudioClip),-219.4797,10.72738,22.0006,-7.804039,6.22,-15.4706,349.9614,-1.201191,70.66816,-6.688926,80.70676,5.487736,80.70676,5.487736,1.072692,215.0139,0.03999621,214.9739,214.9739
P01,2021-03-11 9:40:53 AM,89.02903,,,Controller,1,A,4,28,1,rapid1stPointing,No,bench (UnityEngine.AudioClip),-215.6044,10.72535,21.05323,-7.804039,6.22,-15.4706,350.0313,-1.223298,75.28001,-5.202574,85.24872,3.979276,85.24872,3.979276,0.1670817,
P01,2021-03-11 9:40:55 AM,91.26994,,,Controller,1,A,4,29,2,rapid1stPointing,No,fountain (UnityEngine.AudioClip),-215.6041,10.72367,21.05696,-7.804039,6.22,-15.4706,350.0303,-1.22284,76.37707,-2.612704,86.3468,1.389864,86.3468,1.389864,0.0139015,
P01,2021-03-11 9:40:58 AM,94.19434,,,Controller,1,A,4,30,3,rapid1stPointing,No,mailbox (UnityEngine.AudioClip),-215.5858,10.69741,21.06605,-7.804039,6.22,-15.4706,350.027,-1.215805,72.99593,-7.813972,82.96896,6.598167,82.96896,6.598167,0.3062658,
P01,2021-03-11 9:41:00 AM,96.78307,,,Controller,1,A,4,31,4,rapid1stPointing,No,dumpster (UnityEngine.AudioClip),-215.5901,10.68414,21.06548,-7.804039,6.22,-15.4706,350.0273,-1.212181,73.3417,-4.84324,83.31436,3.631059,83.31436,3.631059,0.0142152,
P01,2021-03-11 9:41:03 AM,99.23338,,,Controller,1,A,4,32,5,rapid1stPointing,Yes,parking (UnityEngine.AudioClip),-215.5818,10.68217,21.07051,-7.804039,6.22,-15.4706,350.0256,-1.211688,73.48045,-6.95375,83.45483,5.742063,83.45483,5.742063,0.0139856,
P01,2021-03-11 9:41:09 AM,105.8464,,,Controller,1,A,4,33,1,rapid2ndPointing,No,bench (UnityEngine.AudioClip),-215.5827,10.70698,21.06324,-7.804039,6.22,-15.4706,350.0276,-1.218426,71.61111,0.7615424,81.58353,-1.979968,81.58353,1.979968,0.2092007,
P01,2021-03-11 9:41:10 AM,106.1538,,,Controller,1,A,4,34,1,distanceJudgmentAnd2ndPointing,No,bench (UnityEngine.AudioClip),-215.582,10.70677,21.06393,-7.804039,6.22,-15.4706,350.0274,-1.218372,71.42554,0.322468,81.39816,-1.540839,81.39816,1.540839,0.5161145,211.0132,0.04000357,210.9732,210.9732
P01,2021-03-11 9:41:11 AM,107.7546,,,Controller,1,A,4,35,2,rapid2ndPointing,No,fountain (UnityEngine.AudioClip),-215.5837,10.71196,21.06326,-7.804039,6.22,-15.4706,350.0276,-1.219771,71.91918,1.894241,81.89157,-3.114012,81.89157,3.114012,0.0143257,
P01,2021-03-11 9:41:12 AM,107.894,,,Controller,1,A,4,36,2,distanceJudgmentAnd2ndPointing,No,fountain (UnityEngine.AudioClip),-215.5835,10.71004,21.06397,-7.804039,6.22,-15.4706,350.0274,-1.219249,71.6555,0.9437217,81.62805,-2.16297,81.62805,2.16297,0.1539235,211.0148,0.04000054,210.9748,210.9748
P01,2021-03-11 9:41:14 AM,110.1633,,,Controller,1,A,4,37,3,rapid2ndPointing,No,mailbox (UnityEngine.AudioClip),-215.5832,10.70393,21.06354,-7.804039,6.22,-15.4706,350.0275,-1.217592,72.1498,-1.94981,82.12228,0.7322173,82.12228,0.7322173,0.6673239,
P01,2021-03-11 9:41:14 AM,110.4406,,,Controller,1,A,4,38,3,distanceJudgmentAnd2ndPointing,No,mailbox (UnityEngine.AudioClip),-215.5815,10.70259,21.06418,-7.804039,6.22,-15.4706,350.0273,-1.217239,71.72706,-2.382739,81.69977,1.1655,81.69977,1.1655,0.945187,211.0127,0.04000434,210.9727,210.9727
P01,2021-03-11 9:41:16 AM,112.1391,,,Controller,1,A,4,39,4,rapid2ndPointing,No,dumpster (UnityEngine.AudioClip),-215.5853,10.70003,21.06385,-7.804039,6.22,-15.4706,350.0276,-1.216522,72.39497,-3.180483,82.3674,1.96396,82.3674,1.96396,0.0834087,
P01,2021-03-11 9:41:16 AM,112.4311,,,Controller,1,A,4,40,4,distanceJudgmentAnd2ndPointing,No,dumpster (UnityEngine.AudioClip),-215.5833,10.6994,21.06452,-7.804039,6.22,-15.4706,350.0273,-1.216363,71.69044,-3.6962,81.66315,2.479837,81.66315,2.479837,0.3761655,211.0145,0.03999297,210.9745,210.9745
P01,2021-03-11 9:41:18 AM,114.1015,,,Controller,1,A,4,41,5,rapid2ndPointing,Yes,parking (UnityEngine.AudioClip),-215.5852,10.69832,21.06382,-7.804039,6.22,-15.4706,350.0276,-1.216058,72.13278,-4.085449,82.10522,2.869391,82.10522,2.869391,0.0558009,
P01,2021-03-11 9:41:18 AM,114.3932,,,Controller,1,A,4,42,5,distanceJudgmentAnd2ndPointing,Yes,parking (UnityEngine.AudioClip),-215.5856,10.69904,21.06422,-7.804039,6.22,-15.4706,350.0275,-1.216251,72.10884,-4.240115,82.08136,3.023864,82.08136,3.023864,0.347494,211.0167,0.03998778,210.9767,210.9767
P01,2021-03-11 9:41:27 AM,123.4688,,,Controller,1,A,5,43,1,rapid1stPointing,No,fountain (UnityEngine.AudioClip),-211.1244,10.6958,21.45358,-7.804039,6.22,-15.4706,349.7069,-1.240791,87.83321,-5.877202,98.12631,4.63641,98.12631,4.63641,0.1539918,
P01,2021-03-11 9:41:29 AM,125.8515,,,Controller,1,A,5,44,2,rapid1stPointing,No,bench (UnityEngine.AudioClip),-211.1268,10.69432,21.45449,-7.804039,6.22,-15.4706,349.7068,-1.240364,87.82765,-6.797241,98.12085,5.556877,98.12085,5.556877,0.0137388,
P01,2021-03-11 9:41:32 AM,128.2187,,,Controller,1,A,5,45,3,rapid1stPointing,No,parking (UnityEngine.AudioClip),-211.1236,10.69387,21.45643,-7.804039,6.22,-15.4706,349.7061,-1.240257,87.02934,-4.85344,97.32324,3.613184,97.32324,3.613184,0.0141452,
P01,2021-03-11 9:41:34 AM,130.6974,,,Controller,1,A,5,46,4,rapid1stPointing,No,dumpster (UnityEngine.AudioClip),-211.1246,10.70597,21.4496,-7.804039,6.22,-15.4706,349.708,-1.243612,85.25509,-5.178718,95.54706,3.935106,95.54706,3.935106,0.0976229,
P01,2021-03-11 9:41:37 AM,133.1333,,,Controller,1,A,5,47,5,rapid1stPointing,No,mailbox (UnityEngine.AudioClip),-211.1363,10.69484,21.44835,-7.804039,6.22,-15.4706,349.709,-1.24046,86.77693,-3.141406,97.06799,1.900946,97.06799,1.900946,0.0135765,
P01,2021-03-11 9:41:43 AM,139.8284,,,Controller,1,A,5,48,1,rapid2ndPointing,No,fountain (UnityEngine.AudioClip),-211.1175,10.69161,21.45757,-7.804039,6.22,-15.4706,349.7055,-1.239666,87.3431,0.8230237,97.6376,-2.06269,97.6376,2.06269,0.3066609,
P01,2021-03-11 9:41:44 AM,140.1497,,,Controller,1,A,5,49,1,distanceJudgmentAnd2ndPointing,No,fountain (UnityEngine.AudioClip),-211.1183,10.69208,21.45782,-7.804039,6.22,-15.4706,349.7055,-1.239791,88.12341,0.6428577,98.41794,-1.882649,98.41794,1.882649,0.627483,206.6892,0.03999998,206.6492,206.6492
P01,2021-03-11 9:41:45 AM,141.7792,,,Controller,1,A,5,50,2,rapid2ndPointing,No,bench (UnityEngine.AudioClip),-211.1198,10.69445,21.45797,-7.804039,6.22,-15.4706,349.7055,-1.240439,89.70972,3.21692,100.0042,-4.457359,100.0042,4.457359,0.0142658,
P01,2021-03-11 9:41:46 AM,141.9187,,,Controller,1,A,5,51,2,distanceJudgmentAnd2ndPointing,No,bench (UnityEngine.AudioClip),-211.1197,10.69346,21.45789,-7.804039,6.22,-15.4706,349.7055,-1.240165,89.59698,1.989924,99.89148,-3.230088,99.89148,3.230088,0.1536759,206.6905,0.03999809,206.6505,206.6505
P01,2021-03-11 9:41:48 AM,144.0078,,,Controller,1,A,5,52,3,rapid2ndPointing,No,parking (UnityEngine.AudioClip),-211.1182,10.69302,21.45748,-7.804039,6.22,-15.4706,349.7056,-1.240051,88.14828,2.830711,98.44272,-4.070762,98.44272,4.070762,0.4736668,
P01,2021-03-11 9:41:48 AM,144.2866,,,Controller,1,A,5,53,3,distanceJudgmentAnd2ndPointing,No,parking (UnityEngine.AudioClip),-211.1179,10.69373,21.45757,-7.804039,6.22,-15.4706,349.7055,-1.240252,87.61933,2.742985,97.91382,-3.983237,97.91382,3.983237,0.7522472,206.6887,0.03999889,206.6487,206.6487
P01,2021-03-11 9:41:50 AM,145.9124,,,Controller,1,A,5,54,4,rapid2ndPointing,No,dumpster (UnityEngine.AudioClip),-211.1175,10.6946,21.45743,-7.804039,6.22,-15.4706,349.7055,-1.240494,87.21185,3.601114,97.50632,-4.841609,97.50632,4.841609,0.0137088,
P01,2021-03-11 9:41:50 AM,146.0666,,,Controller,1,A,5,55,4,distanceJudgmentAnd2ndPointing,No,dumpster (UnityEngine.AudioClip),-211.1155,10.69308,21.45706,-7.804039,6.22,-15.4706,349.7055,-1.240086,85.41056,1.366291,95.70502,-2.606377,95.70502,2.606377,0.1828354,206.6862,0.04000405,206.6462,206.6462
P01,2021-03-11 9:41:51 AM,147.7082,,,Controller,1,A,5,56,5,rapid2ndPointing,No,mailbox (UnityEngine.AudioClip),-211.1149,10.69729,21.45102,-7.804039,6.22,-15.4706,349.7072,-1.241262,85.90639,3.508718,96.19922,-4.74998,96.19922,4.74998,0.0129831,
P01,2021-03-11 9:41:51 AM,147.7499,,,Controller,1,A,5,57,5,distanceJudgmentAnd2ndPointing,No,mailbox (UnityEngine.AudioClip),-211.1151,10.6958,21.45132,-7.804039,6.22,-15.4706,349.7071,-1.240848,85.83714,2.931977,96.13007,-4.172825,96.13007,4.172825,0.0556695,206.6849,0.03999447,206.6449,206.6449
