Participant,TimeOfDay,TimeSinceStartOfExperiment,JumpNoJump,LeaningGamepad,Interface,TrialNo,PathID,LocationALongPath,TotalPointing,PointingCounterFromLocation,PointingPhase,Trivial,TargetID,Controller Position X,Controller Position Y,Controller Position Z,Target Position X,Target Position Y,Target Position Z,Target Yaw,Target Pitch, Pointing Yaw, Pointing Pitch,Signed Pointing Error Yaw, Signed Pointing Error Pitch,Absolute Pointing Error Yaw, Absolute Pointing Error Pitch,Pointing Time,Correct distance in 3D,Distance Estimate,Signed Distance Estimate Error,Absolute Distance Estimate Error
P01,2021-03-11 11:13:53 AM,74.0317,Nojump,Controller,Controller,1,A,3,22,2,rapid2ndPointing,No,fountain (UnityEngine.AudioClip),-219.3147,10.7018,22.01398,-7.804039,6.22,-15.4706,349.9502,-1.195265,76.69233,-5.874964,86.7421,4.679699,86.7421,4.679699,0.0143902,
P01,2021-03-11 11:13:53 AM,74.56078,Nojump,Controller,Controller,1,A,3,23,2,distanceJudgmentAnd2ndPointing,No,fountain (UnityEngine.AudioClip),-219.3158,10.70102,22.01428,-7.804039,6.22,-15.4706,349.9502,-1.195052,76.88059,-6.321318,86.93039,5.126266,86.93039,5.126266,0.5431087,214.8545,5.215125,209.6393,209.6393
P01,2021-03-11 11:13:55 AM,76.17582,Nojump,Controller,Controller,1,A,3,24,3,rapid2ndPointing,No,dumpster (UnityEngine.AudioClip),-219.3156,10.70159,22.01377,-7.804039,6.22,-15.4706,349.9503,-1.195206,77.0574,-5.828001,87.10709,4.632795,87.10709,4.632795,0.0136912,
P01,2021-03-11 11:13:55 AM,76.60723,Nojump,Controller,Controller,1,A,3,25,3,distanceJudgmentAnd2ndPointing,No,dumpster (UnityEngine.AudioClip),-219.3151,10.70105,22.01378,-7.804039,6.22,-15.4706,349.9503,-1.195065,76.83146,-6.082899,86.88116,4.887835,86.88116,4.887835,0.4456413,214.8537,4.87711,209.9765,209.9765
P01,2021-03-11 11:13:57 AM,78.22232,Nojump,Controller,Controller,1,A,3,26,4,rapid2ndPointing,Yes,mailbox (UnityEngine.AudioClip),-219.3088,10.70723,22.01376,-7.804039,6.22,-15.4706,349.95,-1.196746,74.58422,-3.620548,84.63425,2.423802,84.63425,2.423802,0.0138157,
P01,2021-03-11 11:13:58 AM,79.23894,Nojump,Controller,Controller,1,A,3,27,4,distanceJudgmentAnd2ndPointing,Yes,mailbox (UnityEngine.AudioClip),-219.3109,10.7045,22.01432,-7.804039,6.22,-15.4706,349.95,-1.196007,75.5619,-4.721495,85.61194,3.525488,85.61194,3.525488,1.030546,214.8497,3.804089,211.0456,211.0456
P01,2021-03-11 11:14:07 AM,88.14984,Nojump,Controller,Controller,1,A,4,28,1,rapid1stPointing,No,fountain (UnityEngine.AudioClip),-215.3678,10.69913,22.06637,-7.804039,6.22,-15.4706,349.7491,-1.216498,80.94749,-5.412152,91.19836,4.195654,91.19836,4.195654,0.0281663,
P01,2021-03-11 11:14:09 AM,90.60014,Nojump,Controller,Controller,1,A,4,29,2,rapid1stPointing,No,dumpster (UnityEngine.AudioClip),-215.371,10.69013,22.06377,-7.804039,6.22,-15.4706,349.75,-1.214039,80.88097,-6.623772,91.13101,5.409733,91.13101,5.409733,0.0140036,
P01,2021-03-11 11:14:12 AM,93.07832,Nojump,Controller,Controller,1,A,4,30,3,rapid1stPointing,No,bench (UnityEngine.AudioClip),-215.3659,10.68546,22.06399,-7.804039,6.22,-15.4706,349.7497,-1.212799,79.16729,-7.28022,89.41763,6.067421,89.41763,6.067421,0.01373,
P01,2021-03-11 11:14:14 AM,95.55442,Nojump,Controller,Controller,1,A,4,31,4,rapid1stPointing,No,mailbox (UnityEngine.AudioClip),-215.3583,10.67883,22.06596,-7.804039,6.22,-15.4706,349.7487,-1.21104,76.05286,-3.75383,86.30411,2.542789,86.30411,2.542789,0.0278153,
P01,2021-03-11 11:14:17 AM,98.21523,Nojump,Controller,Controller,1,A,4,32,5,rapid1stPointing,Yes,parking (UnityEngine.AudioClip),-215.3577,10.67966,22.06588,-7.804039,6.22,-15.4706,349.7487,-1.211269,76.82284,-6.764778,87.0741,5.553509,87.0741,5.553509,0.1395548,
P01,2021-03-11 11:14:23 AM,104.5925,Nojump,Controller,Controller,1,A,4,33,1,rapid2ndPointing,No,fountain (UnityEngine.AudioClip),-215.3538,10.69389,22.06236,-7.804039,6.22,-15.4706,349.7495,-1.21516,75.77956,1.200355,86.03003,-2.415514,86.03003,2.415514,0.014127,
P01,2021-03-11 11:14:24 AM,105.3716,Nojump,Controller,Controller,1,A,4,34,1,distanceJudgmentAnd2ndPointing,No,fountain (UnityEngine.AudioClip),-215.3526,10.6902,22.06371,-7.804039,6.22,-15.4706,349.7491,-1.214161,75.1106,-0.6915199,85.36151,-0.5226408,85.36151,0.5226408,0.792841,210.9626,4.768649,206.194,206.194
P01,2021-03-11 11:14:26 AM,107.3212,Nojump,Controller,Controller,1,A,4,35,2,rapid2ndPointing,No,dumpster (UnityEngine.AudioClip),-215.3519,10.6907,22.06223,-7.804039,6.22,-15.4706,349.7495,-1.214304,74.88003,-0.2632619,85.13058,-0.951042,85.13058,0.951042,0.3483893,
P01,2021-03-11 11:14:27 AM,108.1007,Nojump,Controller,Controller,1,A,4,36,2,distanceJudgmentAnd2ndPointing,No,dumpster (UnityEngine.AudioClip),-215.3575,10.69034,22.0631,-7.804039,6.22,-15.4706,349.7495,-1.214171,76.69234,-0.9103622,86.94287,-0.3038091,86.94287,0.3038091,1.12775,210.9673,4.469801,206.4975,206.4975
P01,2021-03-11 11:14:29 AM,110.2866,Nojump,Controller,Controller,1,A,4,37,3,rapid2ndPointing,No,bench (UnityEngine.AudioClip),-215.3557,10.68939,22.06229,-7.804039,6.22,-15.4706,349.7496,-1.213927,76.09637,-0.9442359,86.34677,-0.2696908,86.34677,0.2696908,0.5844166,
P01,2021-03-11 11:14:30 AM,111.2476,Nojump,Controller,Controller,1,A,4,38,3,distanceJudgmentAnd2ndPointing,No,bench (UnityEngine.AudioClip),-215.3574,10.68433,22.06353,-7.804039,6.22,-15.4706,349.7494,-1.21254,76.70288,-3.041522,86.95352,1.828981,86.95352,1.828981,1.544669,210.9671,4.18366,206.7835,206.7835
P01,2021-03-11 11:14:32 AM,112.8772,Nojump,Controller,Controller,1,A,4,39,4,rapid2ndPointing,No,mailbox (UnityEngine.AudioClip),-215.358,10.68557,22.06315,-7.804039,6.22,-15.4706,349.7495,-1.212875,77.09625,-2.354505,87.34674,1.141629,87.34674,1.141629,0.0138996,
P01,2021-03-11 11:14:32 AM,113.0432,Nojump,Controller,Controller,1,A,4,40,4,distanceJudgmentAnd2ndPointing,No,mailbox (UnityEngine.AudioClip),-215.3578,10.68505,22.06281,-7.804039,6.22,-15.4706,349.7496,-1.212734,77.01401,-2.457795,87.26443,1.245061,87.26443,1.245061,0.18003,210.9675,4.939336,206.0281,206.0281
P01,2021-03-11 11:14:33 AM,114.6717,Nojump,Controller,Controller,1,A,4,41,5,rapid2ndPointing,Yes,parking (UnityEngine.AudioClip),-215.3574,10.68661,22.0639,-7.804039,6.22,-15.4706,349.7493,-1.213161,76.81752,-2.186551,87.06824,0.9733891,87.06824,0.9733891,0.0140716,
P01,2021-03-11 11:14:33 AM,114.7279,Nojump,Controller,Controller,1,A,4,42,5,distanceJudgmentAnd2ndPointing,Yes,parking (UnityEngine.AudioClip),-215.3573,10.68684,22.06382,-7.804039,6.22,-15.4706,349.7493,-1.213223,76.78179,-2.141323,87.0325,0.9280994,87.0325,0.9280994,0.069598,210.9671,4.564606,206.4025,206.4025
P01,2021-03-11 11:14:44 AM,124.9316,Nojump,Controller,Controller,1,A,5,43,1,rapid1stPointing,No,parking (UnityEngine.AudioClip),-210.1835,10.69316,22.42612,-7.804039,6.22,-15.4706,349.3939,-1.244569,79.21138,1.666133,89.8175,-2.910702,89.8175,2.910702,0.2782223,
P01,2021-03-11 11:14:46 AM,127.2287,Nojump,Controller,Controller,1,A,5,44,2,rapid1stPointing,No,dumpster (UnityEngine.AudioClip),-210.1926,10.68559,22.42302,-7.804039,6.22,-15.4706,349.3952,-1.242412,81.74116,-0.619489,92.34598,-0.622923,92.34598,0.622923,0.0135551,
P01,2021-03-11 11:14:48 AM,129.4834,Nojump,Controller,Controller,1,A,5,45,3,rapid1stPointing,No,fountain (UnityEngine.AudioClip),-210.1829,10.67512,22.42468,-7.804039,6.22,-15.4706,349.3942,-1.239555,79.56172,-5.330618,90.16748,4.091063,90.16748,4.091063,0.0145045,
P01,2021-03-11 11:14:51 AM,131.8781,Nojump,Controller,Controller,1,A,5,46,4,rapid1stPointing,No,bench (UnityEngine.AudioClip),-210.1965,10.68522,22.42456,-7.804039,6.22,-15.4706,349.395,-1.242283,82.93304,2.748714,93.53809,-3.990998,93.53809,3.990998,0.0139755,
P01,2021-03-11 11:14:53 AM,134.2726,Nojump,Controller,Controller,1,A,5,47,5,rapid1stPointing,No,mailbox (UnityEngine.AudioClip),-210.1941,10.67252,22.4236,-7.804039,6.22,-15.4706,349.3951,-1.238768,81.37762,-0.8462275,91.98254,-0.3925403,91.98254,0.3925403,0.0139951,
P01,2021-03-11 11:14:59 AM,140.6639,Nojump,Controller,Controller,1,A,5,48,1,rapid2ndPointing,No,parking (UnityEngine.AudioClip),-210.1669,10.67169,22.4218,-7.804039,6.22,-15.4706,349.3942,-1.238699,74.94353,-4.200754,85.54932,2.962055,85.54932,2.962055,0.0142731,
P01,2021-03-11 11:15:00 AM,141.4573,Nojump,Controller,Controller,1,A,5,49,1,distanceJudgmentAnd2ndPointing,No,parking (UnityEngine.AudioClip),-210.1667,10.66712,22.4228,-7.804039,6.22,-15.4706,349.3939,-1.237426,74.77338,-5.718988,85.37946,4.481562,85.37946,4.481562,0.8073012,205.928,3.802781,202.1252,202.1252
P01,2021-03-11 11:15:02 AM,143.0711,Nojump,Controller,Controller,1,A,5,50,2,rapid2ndPointing,No,dumpster (UnityEngine.AudioClip),-210.1695,10.66754,22.42234,-7.804039,6.22,-15.4706,349.3942,-1.237527,75.30805,-5.919604,85.91385,4.682076,85.91385,4.682076,0.0139175,
P01,2021-03-11 11:15:02 AM,143.2658,Nojump,Controller,Controller,1,A,5,51,2,distanceJudgmentAnd2ndPointing,No,dumpster (UnityEngine.AudioClip),-210.1694,10.66826,22.42272,-7.804039,6.22,-15.4706,349.3941,-1.23773,75.31236,-5.66975,85.91827,4.43202,85.91827,4.43202,0.2087293,205.9306,4.106586,201.8241,201.8241
P01,2021-03-11 11:15:04 AM,144.8947,Nojump,Controller,Controller,1,A,5,52,3,rapid2ndPointing,No,fountain (UnityEngine.AudioClip),-210.1696,10.66728,22.42201,-7.804039,6.22,-15.4706,349.3943,-1.237455,75.55294,-5.814753,86.15866,4.577297,86.15866,4.577297,0.0142461,
P01,2021-03-11 11:15:04 AM,145.0063,Nojump,Controller,Controller,1,A,5,53,3,distanceJudgmentAnd2ndPointing,No,fountain (UnityEngine.AudioClip),-210.1694,10.66748,22.42262,-7.804039,6.22,-15.4706,349.3941,-1.237513,75.52273,-5.840598,86.12863,4.603086,86.12863,4.603086,0.125433,205.9306,3.172871,202.7577,202.7577
P01,2021-03-11 11:15:05 AM,146.6216,Nojump,Controller,Controller,1,A,5,54,4,rapid2ndPointing,No,bench (UnityEngine.AudioClip),-210.1685,10.66829,22.42255,-7.804039,6.22,-15.4706,349.3941,-1.237743,75.32016,-5.541218,85.92609,4.303475,85.92609,4.303475,0.0136976,
P01,2021-03-11 11:15:05 AM,146.733,Nojump,Controller,Controller,1,A,5,55,4,distanceJudgmentAnd2ndPointing,No,bench (UnityEngine.AudioClip),-210.1693,10.66736,22.42223,-7.804039,6.22,-15.4706,349.3942,-1.237481,75.51382,-5.822363,86.11963,4.584882,86.11963,4.584882,0.1251946,205.9305,3.683865,202.2466,202.2466
P01,2021-03-11 11:15:07 AM,148.3476,Nojump,Controller,Controller,1,A,5,56,5,rapid2ndPointing,No,mailbox (UnityEngine.AudioClip),-210.1696,10.66951,22.42272,-7.804039,6.22,-15.4706,349.3941,-1.238075,75.64323,-5.268713,86.24915,4.030638,86.24915,4.030638,0.0139097,
P01,2021-03-11 11:15:07 AM,148.7656,Nojump,Controller,Controller,1,A,5,57,5,distanceJudgmentAnd2ndPointing,No,mailbox (UnityEngine.AudioClip),-210.1691,10.66862,22.42256,-7.804039,6.22,-15.4706,349.3941,-1.237833,75.23833,-5.607793,85.84424,4.36996,85.84424,4.36996,0.4314222,205.9303,2.370373,203.5599,203.5599
